slam_x;slam_y;gt_x;gt_y;error
0.504487105;0.148695767;0.523607298;0.135694152;0.023121932
1.488117167;1.411990085;1.544594017;1.374342176;0.067874883
1.771560433;3.009252516;1.873263827;2.965360068;0.110770607
2.099397991;4.586887247;2.259763924;4.533732207;0.168945821
2.317540021;6.33537961;2.535266137;6.245939992;0.23538077
1.607122958;7.925415829;1.866995361;7.859801624;0.268027779
0.17713832;8.96763546;0.480494596;8.938571843;0.304745343
-1.505962527;9.192233261;-1.201959024;9.213497889;0.304746311
-1.396701385;9.301179118;-1.081763971;9.320457943;0.315526937
-1.514976337;9.231128943;-1.213252415;9.237420237;0.301789505
-2.62462859;8.363228186;-2.361120443;8.411567109;0.267905197
-2.690531446;7.066215034;-2.446768824;7.130330246;0.252053519
-2.998648968;6.984620188;-2.760029582;7.055182187;0.248833694
-1.305394494;6.936547404;-1.053885974;6.953735278;0.252095137
-0.244772332;7.646816478;0.008797012;7.608425334;0.256459143
0.130927995;7.679272444;0.399896066;7.633379272;0.272855285
0.793386426;7.642733555;1.055282575;7.561715411;0.274141446
0.761910361;7.498859951;1.014552732;7.408456251;0.268330014
0.338004433;6.210603066;0.548541078;6.131835506;0.224788807
0.137599538;4.381038392;0.301273572;4.298840144;0.183154966
0.093239002;2.634347701;0.288855359;2.465278412;0.258554025
-0.516837323;1.492121764;-0.322787883;1.325790722;0.255580126
-0.561106658;1.493035238;-0.32317688;1.323516648;0.292142314
-0.979664121;1.411581469;-0.697735863;1.274398743;0.313532523
-2.032701718;0.01360447;-1.783292874;-0.122039398;0.283908489
-2.649273436;-1.710404905;-2.413130788;-1.839038838;0.26890526
-2.941601987;-3.522246295;-2.719681107;-3.661687465;0.262092955
-2.996959784;-5.35097533;-2.792877054;-5.479003358;0.240916867
-2.832916976;-5.837063783;-2.652802197;-5.956018913;0.215851005
-2.794534442;-5.829596016;-2.613276359;-5.955548328;0.220722626
-2.79499015;-5.825398097;-2.612384016;-5.952585386;0.222534507
-2.805164919;-7.272709893;-2.635045253;-7.396282017;0.210263574
-2.498174634;-7.815022199;-2.317765686;-7.953541208;0.227453081
-2.34316146;-8.239637919;-2.175383447;-8.371880619;0.21362957
-3.101080477;-8.672380259;-2.918565773;-8.820165397;0.234844766
-2.045388807;-9.009165256;-1.868771031;-9.158148079;0.231062157
-0.545976881;-9.205292303;-0.367880142;-9.361313015;0.236771854
0.647792615;-8.680342766;0.822665291;-8.831613116;0.231221045
1.208002248;-8.243606544;1.3736337;-8.392858389;0.222957151
1.214812754;-8.244842062;1.376156429;-8.391868355;0.218285392
0.15193923;-7.501904105;0.306278598;-7.635920527;0.204404115
0.128927629;-5.783923987;0.306495393;-5.908906559;0.217142704
0.530149319;-4.278394549;0.705750522;-4.307630694;0.178018355
0.621587263;-4.297061976;0.707914175;-4.30203945;0.08647029
0.109636199;-3.153746676;0.195817825;-3.144624009;0.086663116
-0.384293652;-2.222121292;-0.271283498;-2.224573305;0.113036752
1.239438962;-1.298889319;1.414078501;-1.406308568;0.205031372
2.773109218;-0.274908984;3.024198753;-0.500037831;0.337237235
4.101786934;0.985501631;4.449134437;0.658319966;0.477177252
4.960098963;2.127783581;5.37126173;1.736049551;0.567899966
5.876356855;2.027670048;6.27497144;1.53443746;0.634170302
7.415900773;2.162390997;7.846375894;1.542951717;0.754330068
8.093971297;2.557001105;8.554220521;1.85225481;0.841722453
8.033781709;2.840633767;8.512203597;2.144447214;0.844726712
8.617245694;4.249421317;9.232395981;3.508525521;0.962983103
9.275889915;5.441459214;9.977324509;4.654134473;1.054462297
9.941280943;5.871638578;10.66983387;5.055628677;1.093920259
11.74962001;5.942835818;12.48467104;5.067880924;1.142736228
13.61167388;5.919903538;14.33272077;4.996071911;1.171910191
14.46844332;6.218050427;15.19178182;5.327473784;1.147320944
14.73944474;7.758476876;15.49523035;6.863312178;1.171550991
14.640554;9.053289627;15.43359947;8.149341135;1.202515696
14.64167399;9.121108397;15.43464132;8.150855851;1.253071108
14.23678904;9.088883097;14.99845893;8.139645866;1.217042457
12.53044768;9.23308071;13.28325857;8.338150188;1.16945495
10.76412064;9.312404162;11.51192358;8.473832899;1.123570647
9.009032168;9.356043622;9.736929404;8.560628952;1.078201689
7.160587812;9.31719327;7.927866587;8.559822148;1.078113044
5.887411173;9.045168514;6.66169143;8.324361398;1.057862379
5.97730605;8.879578872;6.75566751;8.142361456;1.072070931
6.469606874;7.329792193;7.198810854;6.585536259;1.041947859
7.216391063;5.700180252;7.910737732;4.939477563;1.029944599
8.333627033;4.255729548;9.001486108;3.438973978;1.055047584
9.656339918;3.078090954;10.32059406;2.241796469;1.067999077
11.06786105;1.971560546;11.73507409;1.142620674;1.064102698
12.09315552;0.620188977;12.7573583;-0.195273105;1.051733682
11.77065667;0.376576234;12.3950083;-0.449737897;1.035668865
10.18826423;-0.529116511;10.77825432;-1.36323673;1.021687251
8.457629472;-0.948755237;9.053799132;-1.793808835;1.034182695
