slam_x;slam_y;gt_x;gt_y;error
-0.036359117;0.036072659;0.449748555;0.346056647;0.576533383
-0.036359117;0.036072659;0.001164515;-2.41092E-05;0.052067261
-0.036359117;0.036072659;0.449748555;0.346056647;0.576533383
-0.036359117;0.036072659;0.001164515;-2.41092E-05;0.052067261
0.427245867;0.254308644;0.449748555;0.346056647;0.094467281
1.062391893;1.82456684;0.868642822;2.10084147;0.337440919
1.85487875;3.470176136;1.388630734;3.802937003;0.572814985
3.060441694;4.836416422;2.359970726;5.358163488;0.873429778
3.353293046;6.164411743;2.413796176;6.783911274;1.125359515
1.898155095;7.097745285;0.859427686;7.479848488;1.106777975
1.31025233;8.700239913;-0.03523165;8.94447765;1.367471832
0.04930639;9.350199889;-1.375354771;9.464805729;1.42926342
-1.295145635;8.46101916;-2.577030891;8.422561893;1.282461995
-1.509877296;6.802732151;-2.5657876;6.763274879;1.056647267
-0.924066792;5.549715513;-1.834166948;5.582183553;0.910679124
-1.881910903;4.711134855;-2.644179604;4.643871144;0.76523067
-2.233006252;2.869481419;-2.73322601;2.77925312;0.508292191
-2.527591929;1.022008861;-2.768904795;0.900841934;0.270024673
-2.81350745;-0.804527525;-2.804469636;-0.971570334;0.167287125
-3.098679527;-2.645816123;-2.840127056;-2.848856724;0.328747419
-3.339252938;-4.476662916;-2.83307026;-4.707153119;0.55618939
-3.224708249;-6.299907081;-2.573171397;-6.508862411;0.684224086
-3.234288836;-8.057827497;-2.360070964;-8.244434768;0.893912278
-2.234626859;-9.315983482;-1.226393976;-9.412710001;1.012862066
-0.547857349;-9.347366395;0.470835816;-9.267153278;1.021846323
0.311606221;-8.213436219;1.212364812;-8.037933585;0.917696689
-0.516396141;-6.567826579;0.244415498;-6.479256242;0.765949773
-0.097594402;-7.269576594;0.698137534;-7.107024432;0.812165327
0.382862033;-8.720125396;1.307178413;-8.534233395;0.942823741
1.496695454;-7.443175862;2.28762681;-7.111042591;0.857837351
1.833245248;-5.869443408;2.521900924;-5.535552161;0.765329997
1.271939297;-4.168805114;1.760822813;-3.924499652;0.546527447
1.480906841;-2.451496776;1.829132852;-2.212649979;0.422266678
2.525838049;-1.034357192;2.784599663;-0.758605725;0.378148707
3.763221986;0.251577775;3.859390135;0.688259026;0.447145197
4.518215624;1.966964649;4.639053043;2.307699157;0.361526882
4.873232524;3.754895007;4.836892828;4.143873779;0.390672572
5.240382306;5.570429399;5.025722231;5.98320394;0.465254521
4.852294505;6.855186241;5.219718512;7.089733181;0.435904425
6.166694332;5.59216805;6.648468402;6.014934027;0.640965932
7.587868512;4.532493064;8.205032167;5.116787004;0.849876688
9.352236514;4.373305079;9.891502485;5.267837138;1.044507249
10.25502945;5.615668515;11.32499767;6.178941922;1.209176959
11.86844935;4.984499919;12.94577055;5.631557242;1.256703683
13.15053792;4.551726218;14.63503824;5.309062544;1.66652318
14.40007292;5.469183618;15.90753145;6.226450442;1.686974887
14.37259015;7.190173006;15.81076396;7.963826828;1.633059752
13.12922963;7.832258302;14.55216221;8.572268188;1.603855285
11.31343319;7.651668171;12.76499978;8.340754421;1.606824648
10.04138774;6.547893692;11.53500985;7.108278997;1.595286394
8.942513496;5.03834011;10.49368511;5.554892272;1.634918812
7.825714265;3.516353357;9.441604469;4.007357063;1.688841553
6.694786173;2.039104359;8.362671112;2.477198297;1.724461211
5.277240533;0.8827122;7.439553243;0.971734143;2.164144441
4.959326723;-0.85243522;7.206756609;-0.790272537;2.248289415
5.531863473;-1.71622851;8.283927322;-1.77389622;2.752667977
7.181982175;-1.086328864;9.924398093;-1.119091986;2.742611619
8.870272746;-0.473234641;11.638153;-0.457533902;2.767924789
9.19066895;-0.10236323;12.44257953;-0.217238769;3.253938971
8.22469432;-0.331725318;11.89855254;-0.555001486;3.680636695
6.544757654;-0.970268411;10.27909611;-1.431350869;3.762695944
4.481971811;-1.07406878;8.541934729;-1.678535415;4.104714218
2.728212546;-0.786324425;6.757405769;-1.554802937;4.101823649
0.878915413;-1.329211913;5.331021822;-2.369570449;4.572045206
0.03435644;-2.891394617;4.992000491;-4.10569582;5.104190627
-0.111619173;-4.719955853;5.032330295;-5.948465334;5.288615289
0.526670233;-6.445178533;5.687670348;-7.519573813;5.271645607
1.980588778;-7.484323151;7.220717564;-8.439091248;5.326399517
3.843279076;-7.867544006;8.951841889;-8.765671902;5.186911194
3.89893627;-7.356886393;10.57337414;-8.351189886;6.748093085
5.029049501;-5.94325096;11.56259591;-6.816298662;6.591618993
6.243392787;-4.648146509;12.62231025;-5.401712199;6.423274027
7.247943101;-4.492540035;14.32843312;-5.188193581;7.114581702
7.912049599;-4.811192722;15.29595562;-5.619020519;7.427964312
8.585277499;-6.170722279;16.14354741;-6.894494204;7.592844649
7.601749107;-7.280000061;15.5977323;-8.400594841;8.07412409
5.652343402;-7.099182793;13.904977;-8.694949592;8.405500167
4.216633195;-6.295531095;12.35417648;-8.085660269;8.332116971
2.64265482;-4.523308607;11.40051259;-6.523038563;8.9832618
