slam_x;slam_y;gt_x;gt_y;error
1.462950288;-10.62448663;1.508504509;-10.60468505;0.049671821
1.478415332;-8.744550412;1.518984055;-8.725589271;0.044781092
1.509036831;-6.879052235;1.542577477;-6.858585487;0.039292018
1.806193945;-5.095327708;1.820913049;-5.074039793;0.025881023
2.960040714;-3.978444155;2.977680387;-3.927392674;0.054013071
4.446760415;-2.98238457;4.475033209;-2.967294162;0.032047953
5.262856654;-1.481655147;5.29071997;-1.459174127;0.035801684
5.16008304;0.268901627;5.171671481;0.302660353;0.035692345
4.68357001;2.070958452;4.679602385;2.093881036;0.023263424
4.583218664;3.508573141;4.602163959;3.521379352;0.022867515
4.646983604;1.634623104;4.654568938;1.64839952;0.015726632
4.482237004;0.291428517;4.509270685;0.320660859;0.039816451
3.997267156;-0.083235828;4.037074001;-0.052171118;0.050493575
5.793390396;0.370026624;5.820571702;0.398873508;0.039635416
7.235748457;1.294142957;7.262715496;1.315109873;0.034158934
7.607066472;2.919070263;7.607299456;2.972410107;0.053340353
7.67351323;2.064399674;7.668444038;2.108417268;0.044308524
8.17576585;0.391119738;8.190528108;0.425539644;0.037452025
9.104559431;-0.504471942;9.10009069;-0.462076759;0.04263005
8.805709631;-0.846463366;8.782211891;-0.803603721;0.048878348
8.268015967;-2.4726006;8.297350561;-2.450905862;0.036485341
7.885657836;-4.287538758;7.905891579;-4.266261193;0.029362205
7.713488821;-6.128515254;7.738816477;-6.107288595;0.03304635
7.673738652;-7.999569077;7.712693639;-7.979522;0.043810687
7.643383503;-9.884323344;7.689098237;-9.85212335;0.055916692
7.613028355;-11.74907761;7.665460312;-11.72809943;0.05647295
7.595615024;-10.11906174;7.641837084;-10.08857984;0.055368088
7.582102864;-8.244110427;7.620894633;-8.211446657;0.05071216
7.565308492;-6.369188498;7.6000233;-6.340688081;0.044915383
7.359825132;-4.617043557;7.409560405;-4.581102529;0.061362488
7.426508726;-4.036966745;7.475844895;-4.048754197;0.050724763
8.502253608;-3.107678778;8.547830939;-3.075051687;0.056051942
8.63237625;-1.288176029;8.65143725;-1.249445277;0.043167035
9.423155948;0.184602121;9.454114977;0.233118963;0.057552979
10.91457589;1.298068673;10.93088122;1.340614739;0.045563487
12.4788573;2.049761953;12.47934733;2.106854552;0.057094702
14.14121298;1.619933576;14.15425659;1.664267813;0.046213204
15.79437149;0.745879294;15.81111758;0.792417858;0.049459775
17.43496724;-0.161904032;17.44871697;-0.111483937;0.052261277
19.075563;-1.069687359;19.09419576;-1.019734899;0.053314427
20.70334115;-1.981377823;20.72213941;-1.928475279;0.056143154
21.97741194;-3.176159877;22.00784716;-3.134564306;0.051541193
22.37388942;-4.884205087;22.41604019;-4.829207407;0.069292365
22.42088661;-6.756643484;22.44151706;-6.702780742;0.057678507
22.43607449;-8.620310978;22.45734689;-8.576067801;0.049091484
22.44441379;-10.49492585;22.46398069;-10.45407036;0.045299393
22.44222592;-10.60110276;22.46252321;-10.55056973;0.054457021
22.62111679;-8.967293867;22.6357811;-8.949154412;0.023325561
22.55306438;-9.110044943;22.57329609;-9.092790102;0.026590443
22.1464303;-9.000719581;22.15284685;-9.049788637;0.049486811
20.29313676;-8.831540293;20.31021498;-8.788341721;0.046451935
18.53701947;-8.907164214;18.54873165;-8.843724984;0.064511325
17.15423674;-9.901224538;17.15836709;-9.852752853;0.048647343
16.79078628;-11.49005178;16.80765087;-11.44080061;0.052058544
16.78775807;-10.91147997;16.80340137;-10.85551437;0.058110764
16.75468642;-9.037063934;16.77812851;-8.97653988;0.06490526
16.7302452;-7.152440234;16.75765436;-7.101429024;0.057908593
16.71763698;-5.284047712;16.74751655;-5.234994226;0.057437212
16.93918275;-3.482530734;16.95917465;-3.434461499;0.052060808
17.3382949;-2.561976114;17.38067323;-2.521120263;0.058865303
15.80876355;-2.711391154;15.83548738;-2.676556091;0.04390495
13.92918078;-2.636404893;13.96778888;-2.584570645;0.064632617
12.21826376;-2.875390668;12.23028261;-2.802037802;0.074330986
11.20414647;-4.167332305;11.21377763;-4.106996379;0.06109978
11.07660956;-5.990639879;11.09698364;-5.93073654;0.063273322
11.02266466;-7.856012685;11.03489179;-7.792859795;0.064325657
10.98701317;-9.740673051;10.99106447;-9.669973219;0.070815812
10.95095734;-11.61532635;10.94736312;-11.54258836;0.072826735
11.20251641;-9.983417371;11.1811828;-9.895164697;0.090794588
12.42737842;-8.916982271;12.42453586;-8.83398;0.083050931
14.23019795;-8.771305422;14.24147932;-8.713949982;0.058454391
16.08129375;-8.757106379;16.10507431;-8.703022612;0.059081037
