slam_x;slam_y;gt_x;gt_y;error
3.440790308;0.850926778;4.688266079;0.6885752;1.257995959
1.606375007;0.077292151;3.81622299;-0.127361412;2.219304213
2.823029402;0.410958718;5.03124663;0.202978088;2.217989916
4.019432635;0.989665284;6.713785261;0.793446049;2.70148812
4.856626265;2.370269552;7.574581338;2.162620017;2.725875659
4.471031735;3.062085257;7.625924593;2.925248443;3.157858967
4.783315175;1.337845741;7.890940872;1.175506679;3.111863019
5.387517943;-0.065076577;8.823304624;-0.26112168;3.441375278
5.146336674;-0.245712656;9.100085095;-0.460003824;3.959551399
4.57412494;-1.450555467;8.484955912;-1.641300618;3.915479869
3.644381605;-3.242666629;8.051318086;-3.453382836;4.411971267
3.422871236;-5.071658585;7.78578063;-5.278676105;4.367818063
3.412463434;-6.933557856;7.723239281;-7.142588437;4.315840844
3.440685837;-8.773084983;7.699629705;-9.016314698;4.265883679
3.468790879;-10.59847968;7.675968156;-10.89416563;4.217555077
2.712231849;-10.64056916;7.651152948;-10.92327785;4.947005743
2.676381299;-8.763282464;7.630173569;-9.043144898;4.961691329
2.64100154;-6.924734417;7.609302237;-7.172386322;4.974469146
2.611136375;-5.102106473;7.58794226;-5.299734843;4.980728239
1.406443955;-3.807060487;7.007890691;-4.045658195;5.606526054
2.614532664;-3.407818855;8.256599404;-3.704155478;5.649843581
2.953393841;-1.759167993;8.61398498;-2.055733526;5.668354537
3.308158488;-0.133769209;8.969684243;-0.347838677;5.665571429
4.593990624;1.035946877;10.27260849;0.824263684;5.682561979
6.074597136;2.099760293;11.74577128;1.905171953;5.6745115
7.759926171;2.14732246;13.4286694;1.998709043;5.670690937
9.373881886;1.300074492;15.07749474;1.184130651;5.704791198
11.01283012;0.350585464;16.71888869;0.291357621;5.706365951
12.60571444;-0.588615075;18.3610844;-0.615081188;5.755430816
14.20177077;-1.541060712;20.00328011;-1.521519998;5.801542246
15.74460162;-2.508019376;21.51869653;-2.525869744;5.7741225
16.57406545;-4.000819199;22.3547955;-4.031426807;5.780811079
16.59058949;-5.847393009;22.43251608;-5.868454293;5.841964557
16.54679082;-7.701901597;22.45276104;-7.745216259;5.90612905
16.4546057;-9.563841484;22.46177867;-9.617073252;6.007408825
16.39137019;-11.30259454;22.46640855;-11.37694221;6.075493284
16.50339911;-9.447814156;22.50024809;-9.540330743;5.997562582
16.6278573;-9.036622529;22.57289072;-9.092364412;5.945294742
16.63636848;-9.03766826;22.57369284;-9.093718149;5.93758892
15.19342971;-8.82209821;21.12490641;-8.926320242;5.932392274
13.38421146;-8.554314609;19.31582261;-8.712372466;5.933716639
11.76350296;-9.141279973;17.69171653;-9.296876699;5.930255182
10.86939186;-10.5411845;16.80083027;-10.70996679;5.933839323
10.89278398;-11.50474292;16.81458406;-11.68643912;5.924586886
10.86803022;-9.604683017;16.78935741;-9.811983868;5.924954791
10.86130338;-7.756528011;16.76676451;-7.936879355;5.908214439
10.82518499;-5.906084849;16.74628711;-6.058991;5.923076106
10.89467772;-4.059455961;16.81758855;-4.211584416;5.924864198
11.5763481;-2.428936218;17.38493712;-2.569363645;5.810286242
10.7868825;-2.538680457;16.64999237;-2.679009008;5.86478895
8.937337109;-2.438547757;14.79963478;-2.625961071;5.865292639
7.113761938;-2.376991304;12.96690284;-2.60615203;5.857625208
5.68195872;-3.207106804;11.52820382;-3.425281938;5.850314705
5.301853671;-4.908351549;11.10323392;-5.099385035;5.804524661
5.282019023;-6.752367008;11.06526477;-6.965602129;5.78717553
5.243219597;-8.617094378;11.01046105;-8.838824518;5.771502247
5.217069772;-10.50584285;10.9667247;-10.71293925;5.753383414
5.240753769;-10.36967597;10.99264723;-10.64281408;5.758375019
5.718261374;-8.452420602;11.75259679;-9.164194948;6.076168747
6.766911686;-7.424086948;13.41617834;-8.725701951;6.775466674
8.593986422;-7.560541663;15.27257438;-8.703370687;6.775661983
10.21232434;-7.703973366;16.91067676;-8.702685782;6.772396302
