slam_x;slam_y;gt_x;gt_y;error
4.369089681;0.45652768;4.538570297;0.389412517;0.182285832
4.36675845;0.460391656;4.538179712;0.390819667;0.18500138
4.365643637;0.461302376;4.538853002;0.3923231;0.186439332
5.096034105;-0.812590723;5.246996076;-0.916660666;0.183357764
5.267227297;-2.578658391;5.372502378;-2.687988699;0.151776016
4.948168684;-4.411938581;5.015991535;-4.487498375;0.101534336
4.667329124;-6.163779602;4.692734276;-6.305397975;0.143879065
4.607916666;-7.946382691;4.601392495;-8.156414265;0.21013288
4.647916366;-9.786208614;4.609987015;-10.0269037;0.243665263
4.648969624;-10.18084029;4.602676314;-10.39128686;0.215478142
4.577268324;-8.308540493;4.573774765;-8.51950998;0.210998411
4.447705014;-6.495861668;4.544763216;-6.640608947;0.174275843
4.520349514;-4.500740957;4.423181759;-4.816376643;0.330253628
3.567957516;-3.092119589;3.569271853;-3.323917878;0.231802016
5.122566863;-3.481121961;5.107544017;-3.804596077;0.323822776
6.693373523;-3.78930377;6.848140491;-3.880090163;0.179429606
7.522571557;-4.929280346;7.61870405;-5.095926631;0.192386176
7.592050003;-6.753247407;7.623967625;-6.960782352;0.20997497
7.598800768;-8.641348245;7.595197027;-8.834811517;0.193496834
7.600427214;-10.48792229;7.566374621;-10.71221529;0.226863234
7.612430681;-9.833802337;7.576857071;-10.02942079;0.198826711
