slam_x;slam_y;gt_x;gt_y;error
7.893115715;1.163158137;7.890940872;1.175506679;0.012538598
8.833037448;-0.278830767;8.823304624;-0.26112168;0.020207415
9.101958631;-0.480961054;9.100085095;-0.460003824;0.021040809
8.483810663;-1.646265593;8.484955912;-1.641300618;0.005095347
8.050494186;-3.45802824;8.051318086;-3.453382836;0.004717901
7.780040749;-5.28289755;7.78578063;-5.278676105;0.007125085
7.711546018;-7.142827346;7.723239281;-7.142588437;0.011695703
7.684270449;-9.022164212;7.699629705;-9.016314698;0.016435436
7.657051265;-10.89987078;7.675968156;-10.89416563;0.019758479
7.632467615;-10.95370929;7.651152948;-10.92327785;0.035710142
7.615954709;-9.074771697;7.630173569;-9.043144898;0.034676078
7.597526496;-7.193179188;7.609302237;-7.172386322;0.023895844
7.581602117;-5.324748741;7.58794226;-5.299734843;0.025804893
7.000289526;-4.055282945;7.007890691;-4.045658195;0.012264319
8.240266755;-3.7300924;8.256599404;-3.704155478;0.030650928
8.609218296;-2.089267592;8.61398498;-2.055733526;0.033871151
8.966855908;-0.382161878;8.969684243;-0.347838677;0.034439536
10.26578007;0.792616405;10.27260849;0.824263684;0.032375571
11.73893518;1.871322829;11.74577128;1.905171953;0.034532527
13.4196387;1.964037918;13.4286694;1.998709043;0.035827926
15.06507378;1.157642155;15.07749474;1.184130651;0.029256123
16.72485397;0.253018526;16.71888869;0.291357621;0.038800395
18.34988225;-0.647378115;18.3610844;-0.615081188;0.034184493
19.99000382;-1.556533699;20.00328011;-1.521519998;0.037446218
21.5064606;-2.565342152;21.51869653;-2.525869744;0.041325403
22.34612975;-4.067527481;22.3547955;-4.031426807;0.037126188
22.42344742;-5.901690458;22.43251608;-5.868454293;0.034451173
22.44212682;-7.776630175;22.45276104;-7.745216259;0.033165054
22.4480214;-9.652902909;22.46177867;-9.617073252;0.038380031
22.44523722;-11.43516474;22.46640855;-11.37694221;0.061952306
22.48005373;-9.589659104;22.50024809;-9.540330743;0.053301962
22.55726227;-9.14250714;22.57289072;-9.092364412;0.052521823
22.55947665;-9.146294979;22.57369284;-9.093718149;0.05446488
21.12542086;-8.978541034;21.12490641;-8.926320242;0.052223325
19.31587933;-8.765546345;19.31582261;-8.712372466;0.05317391
17.69427327;-9.328586968;17.69171653;-9.296876699;0.031813174
16.78472246;-10.73565466;16.80083027;-10.70996679;0.030320431
16.79037578;-11.73406686;16.81458406;-11.68643912;0.053426981
16.76400031;-9.848720738;16.78935741;-9.811983868;0.044638326
16.7464994;-7.994074702;16.76676451;-7.936879355;0.060679342
16.73213225;-6.111919252;16.74628711;-6.058991;0.05478832
16.80877041;-4.262143691;16.81758855;-4.211584416;0.051322508
17.39163534;-2.603230321;17.38493712;-2.569363645;0.034522716
16.66284138;-2.71054401;16.64999237;-2.679009008;0.034052216
14.81371903;-2.659662484;14.79963478;-2.625961071;0.036526038
12.9793481;-2.638665801;12.96690284;-2.60615203;0.034814217
11.53230016;-3.442403407;11.52820382;-3.425281938;0.017604678
11.09818428;-5.103657098;11.10323392;-5.099385035;0.006614327
11.05397781;-6.970926233;11.06526477;-6.965602129;0.012479652
10.99584053;-8.842390425;11.01046105;-8.838824518;0.015049097
10.94654217;-10.74352576;10.9667247;-10.71293925;0.036645178
10.97845298;-10.67070982;10.99264723;-10.64281408;0.031299352
11.73151302;-9.205905088;11.75259679;-9.164194948;0.046736079
13.38842071;-8.761888651;13.41617834;-8.725701951;0.045606613
15.25196675;-8.740861378;15.27257438;-8.703370687;0.042781145
16.89648708;-8.739552005;16.91067676;-8.702685782;0.039502728
